branch;client_id
Stockholm;146510
Washington;102990
 London ;114220
Amsterdam;151750
Paris;104740
Tokyo;100310
Stockholm;148380
Seoul;123880
Canberra;143860
Canberra;118200
Tokyo;154830
Bern;146300
London;184470
Singapore;181800
canberra;130250
Singapore;157630
Paris;123240
Berlin;154170
 Canberra ;134830
Bern;115220
Washington;154360
Washington;174760
Berlin;163960
Amsterdam;149660
Amsterdam;102700
Tokyo;136640
Canberra;169090
Stockholm;113980
Berlin;173880
Canberra;173130
Bern;124970
Amsterdam;109480
Washington;128470
Ottawa;186720
Tokyo;135920
Washington;196140
Seoul;128770
Ottawa;167310
Stockholm;136490
Amsterdam;123090
Ottawa;192920
Seoul;103280
London;101940
Stockholm;136360
Seoul;192240
Canberra;171100
Bern;167010
Seoul;145000
Tokyo;132970
Tokyo;156140
Amsterdam;111760
Paris;181040
Tokyo;102470
Ottawa;122570
Ottawa;196440
Stockholm;188890
Seoul;148310
Seoul;164110
Ottawa;146750
Ottawa;191670
Stockholm;150800
Amsterdam;158120
Amsterdam;162950
Bern;128780
Stockholm;128810
Ottawa;103950
Amsterdam;114200
London;144860
Seoul;123370
Seoul;104140
Seoul;179030
london;116670
Bern;168300
Bern;154450
London;156760
Seoul;138230
Ottawa;150290
Tokyo;101100
Ottawa;165310
Ottawa;116990
London;181200
Washington;150690
Ottawa;171540
London;138050
London;189700
Canberra;147620
Bern;160220
Bern;183880
Berlin;161090
London;131130
Berlin;132260
Bern;138610
Ottawa;154210
Paris;169420
Paris;164710
Amsterdam;101770
Berlin;161600
Bern;115640
Amsterdam;193650
Washington;116180
Canberra;132920
 Stockholm ;149050
 Bern ;104460
Paris;107190
Paris;146480
Canberra;156730
Washington;184920
Washington;100850
Paris;156380
Berlin;132730
Stockholm;171500
Seoul;103640
Canberra;116450
Paris;123670
Berlin;124450
 Amsterdam ;180570
 Tokyo ;136620
Seoul;163040
London;118930
Bern;117440
Tokyo;144940
Tokyo;158270
Seoul;154790
Paris;151690
Berlin;141710
Bern;122520
 Berlin ;186150
Stockholm;166730
 Amsterdam ;109260
Tokyo;157790
Bern;109970
Canberra;144220
Paris;116090
Amsterdam;146590
Ottawa;164810
Canberra;162640
Berlin;100260
Stockholm;189380
Canberra;128420
Bern;108650
Stockholm;182710
Paris;167610
Seoul;108280
Stockholm;145240
Berlin;139900
 Paris ;130940
Tokyo;113540
Ottawa;179720
Washington;141570
Amsterdam;123680
Tokyo;113080
Tokyo;185130
Canberra;160350
Singapore;177940
Singapore;141480
Amsterdam;151710
Amsterdam;136530
Amsterdam;195140
Tokyo;158290
Bern;193030
Canberra;119520
Ottawa;174000
Washington;146390
Singapore;111870
;107270
London;197970
Bern;146530
Seoul;167820
Canberra;119180
Singapore;134950
Paris;195170
Canberra;103340
Bern;195240
Tokyo;167750
washington;172840
Seoul;137090
Stockholm;174550
Seoul;199430
Stockholm;124740
TOKYO;143400
Tokyo;192630
Tokyo;151900
Bern;110850
Bern;132150
Amsterdam;159200
London;162270
Bern;110880
Amsterdam;161070
Berlin;174720
Seoul;122170
Ottawa;151830
Amsterdam;122750
Amsterdam;188390
Washington;178920
Tokyo;183090
Paris;175930
Singapore;182020
berlin;144530
Stockholm;143500
Seoul;100320
Tokyo;121820
Paris;108860
London;167680
Amsterdam;183570
Amsterdam;173140
Seoul;111440
Washington;189070
Bern;127820
Ottawa;162430
London;127020
Canberra;134210
 Canberra ;124820
amsterdam;112960
Amsterdam;111730
Singapore;163150
Washington;186780
Singapore;121180
Seoul;178090
London;133010
Washington;160050
Washington;162660
 Washington ;143430
London;161680
Stockholm;115990
Tokyo;175410
Bern;105720
 Seoul ;119290
Tokyo;180480
Bern;133470
Seoul;144920
Berlin;130720
 London ;188000
SEOUL;185860
Paris;153860
ottawa;149650
Tokyo;144660
Amsterdam;113660
Seoul;158900
Paris;138340
Paris;140870
Seoul;153420
seoul;120300
Bern;192130
Bern;122190
Singapore;126000
Singapore;196130
London;119900
Berlin;105060
Bern;123760
canberra;101250
Canberra;129330
Seoul;136830
Ottawa;170150
Tokyo;154780
Bern;148510
Paris;133300
Bern;172910
Tokyo;178610
Amsterdam;113050
Tokyo;106580
Paris;185270
 Berlin ;163900
Berlin;177450
Canberra;126500
Amsterdam;188840
London;191970
Singapore;178730
Singapore;197780
Ottawa;144090
BERLIN;119350
Tokyo;140700
Bern;172080
TOKYO;176870
Berlin;185020
Stockholm;167760
Seoul;198040
Canberra;151140
Ottawa;187240
Canberra;139120
Tokyo;144070
Tokyo;174960
SINGAPORE;104930
Stockholm;123730
London;163160
Canberra;174500
Stockholm;105430
Tokyo;198130
Ottawa;195270
London;159580
Amsterdam;117190
Paris;198210
Bern;129060
Stockholm;143840
;173530
Seoul;124980
Paris;138760
Ottawa;177980
Seoul;148790
Canberra;147750
Berlin;174250
Washington;121390
Berlin;167520
Singapore;107080
Tokyo;155010
Tokyo;113150
Canberra;113880
Singapore;134940
 Tokyo ;164100
Tokyo;102220
Bern;146640
Bern;
Canberra;141210
 SINGAPORE ;114820
Ottawa;143300
Seoul;197020
Seoul;158500
Bern;115030
Seoul;131090
 Washington ;158050
Washington;193160
Washington;132320
Amsterdam;161130
Seoul;177960
Canberra;157340
Berlin;144410
Canberra;149480
Berlin;193720
Canberra;146860
Berlin;164510
Ottawa;126120
Amsterdam;102730
Amsterdam;151560
Stockholm;109280
Ottawa;170280
;199890
Stockholm;114050
Tokyo;149910
Tokyo;187540
Stockholm;175580
London;174210
Amsterdam;171700
London;140590
Canberra;114300
Amsterdam;190980
Paris;159720
Singapore;172620
Tokyo;103530
Bern;118380
Seoul;160080
Washington;158770
Singapore;140850
Seoul;171890
Paris;115660
London;163790
Berlin;173710
Stockholm;122810
Bern;130260
Stockholm;176870
Stockholm;187770
London;162230
Seoul;115300
London;146600
Washington;118730
Washington;127190
Singapore;198800
Ottawa;193460
Singapore;196070
Paris;132930
Stockholm;134410
Ottawa;162530
Ottawa;133400
Bern;197820
London;124230
Singapore;123550
 London ;176690
 Seoul ;124120
Paris;129640
Berlin;162870
paris;166080
Tokyo;172610
Paris;126800
 Seoul ;193170
Washington;129870
Berlin;149380
Seoul;104000
Amsterdam;138220
 Seoul ;169840
Washington;138980
Seoul;164240
Berlin;114990
Stockholm;159460
Canberra;138990
Canberra;182930
Seoul;199310
Berlin;181820
Berlin;169850
Seoul;113760
Paris;142870
Paris;154600
Stockholm;153590
Tokyo;129630
Washington;139370
Amsterdam;158830
Ottawa;144360
Paris;170780
Tokyo;138940
Canberra;133920
SINGAPORE;133200
Bern;140610
;140730
Seoul;175320
Seoul;166510
Bern;103390
Stockholm;170480
Amsterdam;177390
Stockholm;181400
Ottawa;161470
Tokyo;153990
Washington;175080
Berlin;163350
London;197360
Washington;148050
Canberra;147810
Washington;182590
Bern;111460
London;141090
Canberra;191730
Tokyo;186410
Ottawa;107310
Washington;183370
Bern;137150
Paris;193220
Canberra;160540
Singapore;159890
Ottawa;147460
Ottawa;152970
Canberra;178800
Bern;179180
Bern;138410
London;194580
Ottawa;187910
;126680
london;122420
Ottawa;151070
 Ottawa ;111040
Singapore;179010
Tokyo;187680
London;131080
Canberra;113860
Ottawa;129420
Paris;109990
Stockholm;121010
Berlin;102110
London;178220
;148010
Ottawa;126260
London;191610
Bern;185430
Washington;130650
 Stockholm ;130090
London;152320
Tokyo;149270
Washington;194340
Amsterdam;122670
Singapore;173750
Berlin;182590
Washington;118120
Seoul;139300
Paris;180120
Canberra;159630
Seoul;178390
Stockholm;125690
Stockholm;124090
Paris;126570
Stockholm;152640
Stockholm;145370
Berlin;164130
 Amsterdam ;135990
Bern;192860
Canberra;120430
Washington;169740
Canberra;107380
Seoul;154560
Washington;129010
Ottawa;140250
Ottawa;135260
Ottawa;194210
Ottawa;196590
Washington;104070
Amsterdam;120700
Seoul;192070
Singapore;120320
Amsterdam;196080
Ottawa;107090
London;163250
 Berlin ;152680
;101280
Singapore;104570
Singapore;146520
Seoul;195570
Paris;142960
London;176920
Tokyo;180020
paris;165420
Tokyo;107670
Seoul;111470
Stockholm;
Berlin;119540
Singapore;179490
Canberra;149010
Paris;186260
Stockholm;126340
Ottawa;182780
Washington;181430
Stockholm;175240
Seoul;156060
Singapore;111840
Amsterdam;156200
Berlin;148140
Ottawa;114420
Tokyo;148220
Paris;191010
Seoul;182770
Tokyo;154180
Berlin;155600
Canberra;162930
London;184160
Tokyo;153090
Washington;107170
Washington;154460
Singapore;139280
Berlin;124480
Bern;130190
Paris;169440
Berlin;184620
Ottawa;111520
Canberra;141620
Canberra;164320
Bern;170140
Tokyo;129920
Bern;166150
Washington;158220
Seoul;150110
Paris;120100
Paris;151890
Bern;126930
Bern;189860
Singapore;163660
Stockholm;141190
Canberra;151580
Bern;176910
Tokyo;140090
Canberra;102240
Washington;186130
Washington;196010
Canberra;187760
Stockholm;154350
Stockholm;187370
Canberra;145770
Ottawa;154880
 Paris ;104630
Amsterdam;141240
Amsterdam;185560
Canberra;198110
Canberra;133050
Paris;121350
Amsterdam;171690
Berlin;126950
Stockholm;124070
Paris;111630
Berlin;183360
Tokyo;197580
 London ;145840
Washington;167420
Ottawa;150630
Washington;143730
 Bern ;118510
Washington;172420
London;151000
Amsterdam;166740
Tokyo;170860
Paris;191710
Paris;122680
Berlin;136400
Paris;138900
 Ottawa ;129320
Singapore;111330
Berlin;103010
Stockholm;165290
Seoul;122630
London;134860
Amsterdam;147290
Singapore;130050
Ottawa;122230
Bern;161540
Ottawa;137690
Amsterdam;188650
Canberra;192120
Stockholm;112210
Ottawa;188020
Canberra;198030
Tokyo;183190
Seoul;159520
Paris;142610
Stockholm;123220
Seoul;101080
canberra;110390
London;151590
 Seoul ;152330
Berlin;105210
Amsterdam;127060
 Tokyo ;158400
Paris;161110
Bern;174050
Paris;150440
Berlin;130300
 Stockholm ;130660
Berlin;108600
Berlin;115100
Ottawa;189730
 Washington ;167650
Paris;122760
Canberra;197100
Paris;129930
Tokyo;122590
Singapore;142570
Washington;152750
Amsterdam;126520
Seoul;198340
Stockholm;116060
Paris;191540
Seoul;104950
Bern;158210
Singapore;199540
Canberra;109410
Berlin;186530
Amsterdam;128400
Bern;174670
Amsterdam;178150
Washington;166380
Tokyo;110400
Bern;160060
SINGAPORE;148680
Berlin;133060
Ottawa;168280
London;116460
Tokyo;156120
Washington;152350
Seoul;141850
Amsterdam;122100
Seoul;173050
Berlin;125150
Bern;171880
Washington;133660
Bern;173570
Ottawa;172140
Stockholm;100600
Tokyo;123350
Ottawa;190630
Canberra;138590
Paris;179840
 Seoul ;156260
Ottawa;184400
Tokyo;116320
Canberra;182360
Singapore;174660
Tokyo;120060
Canberra;155790
Berlin;140640
London;168110
Paris;101230
Seoul;169760
Ottawa;182090
Berlin;165890
Washington;121000
Seoul;106050
Singapore;105650
Stockholm;117730
Seoul;179460
Berlin;147710
 Canberra ;169260
Paris;164490
Singapore;134760
Seoul;185580
Tokyo;176670
Amsterdam;195690
Singapore;100200
Stockholm;138390
Singapore;146020
Bern;150130
Washington;113570
Bern;103750
Singapore;141790
 London ;127040
Bern;148950
Tokyo;135450
Stockholm;197070
Paris;190230
Singapore;151360
Berlin;196600
tokyo;173980
 Tokyo ;182200
Bern;121270
 Berlin ;150510
London;185770
Berlin;113600
Singapore;104890
Ottawa;118990
Washington;126880
Ottawa;180300
BERN;116280
Berlin;180260
Washington;113410
Washington;103560
Washington;166390
London;140810
Amsterdam;105660
Washington;147770
Seoul;167530
London;193150
London;105620
Bern;104510
Tokyo;111580
Paris;106380
Singapore;143000
Tokyo;124750
London;137780
Washington;133650
Berlin;171260
Bern;150360
Paris;198120
Tokyo;123450
Seoul;106410
Tokyo;114840
Ottawa;122960
Bern;115430
London;178700
 Ottawa ;117090
Tokyo;183510
Ottawa;133090
Berlin;114900
Washington;165000
Ottawa;116020
 Amsterdam ;103360
Canberra;138060
Amsterdam;125680
Amsterdam;176930
Canberra;180550
Bern;123510
London;175870
Amsterdam;109640
Paris;102370
WASHINGTON;139200
Washington;132070
Amsterdam;149010
Paris;138500
Paris;112980
London;168940
Paris;118500
Amsterdam;145200
Berlin;119590
Bern;122040
Washington;172030
Tokyo;198270
Singapore;173990
Canberra;195970
Singapore;179070
Stockholm;151970
Canberra;133790
Singapore;103230
Canberra;122390
Tokyo;130330
Amsterdam;129810
Seoul;163180
Singapore;147830
Seoul;128010
London;120860
Berlin;184800
Tokyo;170170
Tokyo;124920
Washington;111610
Paris;105490
Stockholm;160780
Berlin;132390
Singapore;166980
Stockholm;132200
Bern;188270
Paris;131850
Paris;164060
Washington;150460
Stockholm;135270
Berlin;101990
Amsterdam;139800
Washington;184220
Canberra;121320
Canberra;199020
London;116030
Canberra;184330
Stockholm;105340
London;146150
Amsterdam;158430
Ottawa;178550
Berlin;154800
Ottawa;152590
 Amsterdam ;168170
Ottawa;126010
Bern;179830
Seoul;161240
Bern;161390
London;124930
London;103800
Ottawa;197090
Paris;151150
London;155890
Canberra;106570
Paris;194450
Tokyo;189140
paris;111510
Washington;141700
Stockholm;105240
Amsterdam;141970
Paris;199450
London;198530
CANBERRA;137560
Berlin;178530
tokyo;181470
Berlin;105970
Stockholm;177700
Stockholm;106700
Paris;159980
Singapore;177560
Amsterdam;148090
bern;186680
Bern;117130
Tokyo;126030
Washington;184020
Bern;191910
London;115500
ottawa;110490
Singapore;116700
 Washington ;130340
Paris;104710
Seoul;142170
London;116200
Amsterdam;195640
Tokyo;143460
Seoul;157690
Tokyo;152800
Paris;140620
Ottawa;103270
Singapore;155630
Stockholm;103520
Canberra;177930
Amsterdam;113230
Washington;191320
Stockholm;171450
Amsterdam;194370
Amsterdam;177810
Bern;143380
 Paris ;119930
Berlin;143190
Stockholm;130180
Washington;197410
Bern;164040
Singapore;107040
Berlin;116380
Washington;155780
Seoul;122150
London;199170
Stockholm;190570
Bern;162370
Stockholm;118180
Ottawa;137880
amsterdam;114340
London;156230
Bern;199590
Ottawa;127770
Washington;141980
London;103830
Bern;145500
Stockholm;158870
stockholm;105300
Amsterdam;136650
BERLIN;196720
Tokyo;189720
Ottawa;135850
Bern;193010
Bern;112190
Singapore;176900
Canberra;181610
Berlin;182000
Singapore;121080
 Berlin ;106680
Paris;140110
London;182250
Ottawa;169180
Tokyo;151350
SINGAPORE;140760
Bern;149080
Washington;168740
Tokyo;108720
Tokyo;128600
Washington;198560
London;189820
 Canberra ;107560
Amsterdam;143420
Paris;107500
Bern;160820
Berlin;157550
Bern;120140
LONDON;171430
Canberra;131600
Stockholm;172270
Bern;133310
Stockholm;109040
Bern;108270
STOCKHOLM;173270
London;111560
Tokyo;120090
Tokyo;119300
Singapore;150340
Seoul;193060
Tokyo;155770
Stockholm;161430
Tokyo;173850
Seoul;182600
Tokyo;117880
Seoul;149870
Stockholm;106250
Bern;188710
Singapore;179710
Bern;151020
Washington;159220
Paris;184270
Seoul;175770
Bern;180440
Washington;155410
Tokyo;192900
Canberra;148110
Tokyo;178940
 Berlin ;102660
Bern;124510
Berlin;112520
bern;173620
Ottawa;177890
Berlin;185810
Stockholm;129180
Canberra;194080
Amsterdam;159970
Tokyo;119370
Tokyo;195110
Seoul;176070
Paris;118900
Seoul;134170
Washington;157090
Bern;195120
Ottawa;120400
Tokyo;120820
Berlin;148780
Amsterdam;120980
Bern;146330
Singapore;102310
Seoul;118350
London;130690
Washington;161580
Bern;132720
Stockholm;190740
Stockholm;138870
Berlin;122740
Amsterdam;115770
Seoul;176450
Tokyo;156700
Canberra;148130
London;190420
London;125550
Berlin;119360
Paris;192380
Bern;129750
Canberra;153800
Ottawa;108240
Singapore;163390
Seoul;183490
Singapore;194320
Seoul;163410
Berlin;168150
Bern;159420
Washington;174300
Berlin;169060
Stockholm;182150
Washington;115920
Tokyo;103000
Canberra;186270
Singapore;147600
Singapore;173930
Stockholm;131190
Amsterdam;114620
Stockholm;173840
Amsterdam;127520
Seoul;194530
Washington;173040
Washington;175470
Bern;189330
Washington;120720
Paris;180000
Amsterdam;156450
Washington;181160
Tokyo;144870
Tokyo;175050
Amsterdam;196700
Berlin;134560
Canberra;128270
Berlin;157000
 Berlin ;169490
Stockholm;112200
Bern;165850
Berlin;177730
Stockholm;120780
Washington;170790
Ottawa;168390
London;198050
Ottawa;177460
Washington;157720
London;122290
Seoul;121580
Seoul;130760
Berlin;130070
Paris;180910
Tokyo;173430
 Washington ;137420
Canberra;182970
Berlin;149580
Singapore;108770
Stockholm;105140
Bern;111240
 Singapore ;127720
Washington;154680
Tokyo;105630
Paris;158310
Bern;159250
 Stockholm ;198670
Stockholm;167920
Seoul;154320
Paris;111670
Ottawa;142320
Tokyo;177170
Washington;194090
Seoul;145970
Stockholm;159670
London;139600
Bern;185180
Amsterdam;194770
 Washington ;157570
London;156330
Canberra;111640
Amsterdam;166470
London;164330
Tokyo;153350
Bern;194420
Stockholm;119060
Bern;188060
Tokyo;180670
Ottawa;199300
Ottawa;132250
Singapore;122400
Washington;109730
Ottawa;102080
Ottawa;128800
Amsterdam;105880
Stockholm;108850
Bern;174190
Stockholm;147180
 Seoul ;112010
Ottawa;189150
London;170230
Bern;167790
Amsterdam;163980
London;124590
Berlin;162740
Paris;111940
;198580
Singapore;199690
Washington;115410
Bern;136960
Canberra;159230
Seoul;113590
Bern;135610
Seoul;161190
Amsterdam;108390
Paris;145860
Canberra;190900
Bern;113170
 Tokyo ;124390
London;102820
Berlin;183830
Paris;197140
Berlin;153770
 Paris ;113200
Canberra;199460
Seoul;133000
Stockholm;132380
Tokyo;189160
Canberra;168050
Berlin;133980
Canberra;148700
Berlin;119230
Ottawa;190100
SEOUL;113620
Seoul;188630
Washington;166790
Berlin;159210
Berlin;100150
London;166260
Paris;108440
Singapore;124040
CANBERRA;134370
Singapore;137100
Paris;102530
Seoul;185470
Paris;106990
Berlin;151840
Tokyo;125600
Bern;183610
Amsterdam;153920
Berlin;175720
Ottawa;100900
Tokyo;144400
London;168550
Singapore;130350
Stockholm;171380
Paris;116500
Bern;113030
Berlin;118430
London;168920
Singapore;114240
Amsterdam;184240
Berlin;185390
Tokyo;178310
Washington;127640
;119720
Stockholm;
London;110760
Seoul;143340
Bern;134910
Singapore;143210
Washington;175280
Washington;124950
Paris;179170
Amsterdam;196790
Tokyo;177230
Washington;198320
Ottawa;174490
Singapore;130410
Stockholm;181900
Paris;176740
Berlin;160590
Seoul;130640
Canberra;184590
Bern;119710
Bern;143790
Berlin;155220
Tokyo;130590
 Washington ;186520
Singapore;148870
Paris;197710
Bern;192160
Ottawa;107660
Ottawa;178870
 Paris ;114770
Berlin;181510
Amsterdam;151700
London;159090
Amsterdam;130210
Canberra;138490
Singapore;172850
Amsterdam;102970
Seoul;153840
 Tokyo ;192400
tokyo;193450
Washington;131240
Ottawa;155300
Seoul;104130
Amsterdam;106950
Washington;173470
Seoul;
Stockholm;115090
Washington;191590
Berlin;180660
seoul;198600
Seoul;144550
Berlin;181740
 London ;117410
Paris;133040
Singapore;144970
tokyo;107400
Canberra;181910
Canberra;196920
Washington;159590
Canberra;141180
Canberra;162400
Singapore;159120
Singapore;160980
Tokyo;192660
Seoul;193850
Paris;159070
Bern;162580
Amsterdam;194200
Bern;162200
 Ottawa ;173770
Bern;147020
Bern;134070
Washington;117470
Ottawa;108800
Canberra;149100
Canberra;114100
Bern;115060
Tokyo;146030
Bern;103780
London;192890
Singapore;187650
Canberra;173020
Paris;102550
Tokyo;189500
Stockholm;156170
Paris;197930
Washington;120110
Stockholm;124010
Seoul;157120
Bern;147720
Singapore;120050
Canberra;176130
Singapore;109510
Stockholm;166330
London;108400
 Seoul ;186590
Bern;191930
London;164130
Washington;155940
Ottawa;156890
Washington;159500
London;129780
Amsterdam;148100
Paris;158600
Seoul;119730
Bern;122900
Berlin;164140
Bern;198510
Ottawa;180320
Amsterdam;133680
 Bern ;182470
Canberra;150680
Stockholm;171080
Singapore;114040
Tokyo;135570
Bern;120340
Singapore;163380
Tokyo;143870
Singapore;130770
Berlin;131790
Bern;196670
Stockholm;142700
Bern;182240
Bern;112160
Tokyo;140670
Canberra;147300
Seoul;194940
Paris;185950
 Berlin ;146680
Paris;179450
Paris;150180
Ottawa;142300
Singapore;130960
Amsterdam;154820
Washington;199930
Paris;199400
Seoul;188300
Ottawa;160930
Bern;116250
London;133150
Berlin;199340
 Paris ;115760
London;191940
Washington;186740
Ottawa;148540
Bern;162500
Seoul;116680
Canberra;155700
Washington;180210
Bern;148340
Singapore;109890
Bern;150500
Paris;185000
Amsterdam;134270
Tokyo;182920
Washington;107840
Paris;133830
Singapore;131620
Paris;195050
Singapore;138460
 Paris ;154750
Bern;163620
Seoul;147220
Bern;163840
Tokyo;166030
Amsterdam;166270
Berlin;164080
Seoul;187250
Canberra;198590
Bern;116150
Paris;152070
Bern;146190
Canberra;197560
Washington;166220
Washington;136300
 Paris ;133900
Canberra;181310
Amsterdam;131960
Canberra;161560
PARIS;132810
Singapore;189940
Stockholm;122340
Amsterdam;101310
Washington;145400
Berlin;144820
Tokyo;110270
Paris;156400
Singapore;122310
Stockholm;105110
Amsterdam;141800
LONDON;114370
Amsterdam;110230
Singapore;107100
Bern;155400
Canberra;130580
Amsterdam;189830
Canberra;177250
London;140890
Tokyo;147690
Bern;108900
Amsterdam;151340
Singapore;138330
Tokyo;155510
tokyo;141330
Seoul;198880
Berlin;144330
Tokyo;179680
;153700
Berlin;110530
London;145510
Seoul;187580
Stockholm;131330
Ottawa;137310
 Seoul ;116650
London;166410
Amsterdam;127010
Paris;178110
Canberra;167160
London;102930
Paris;132020
Amsterdam;190540
London;129250
Singapore;160530
Paris;159510
Bern;160710
Paris;197060
Paris;125920
Washington;146920
 Singapore ;151210
Canberra;108830
Stockholm;193020
Ottawa;107570
Ottawa;
Paris;148330
Singapore;117980
STOCKHOLM;177370
Seoul;173330
Washington;124600
Washington;133280
Bern;169340
Seoul;116260
Bern;193870
TOKYO;157950
Paris;140200
;103310
Stockholm;130610
Canberra;164310
Stockholm;125590
Paris;179430
Tokyo;121990
singapore;176130
Seoul;115520
Ottawa;172560
London;169370
Berlin;185650
tokyo;110120
Berlin;119190
Paris;137650
 Berlin ;172730
Amsterdam;194670
Washington;155540
Seoul;175780
London;104030
Seoul;153510
Tokyo;175500
Tokyo;195490
Amsterdam;180400
Tokyo;149970
Ottawa;199940
Bern;134840
Tokyo;100250
Tokyo;182690
Singapore;135560
Washington;196220
Amsterdam;144240
Ottawa;174690
Bern;123740
Tokyo;141820
 Canberra ;139260
Canberra;194040
Berlin;179870
Bern;171730
Tokyo;129000
Stockholm;150200
Seoul;160900
Seoul;187730
;150010
Paris;112600
Paris;122280
Seoul;197910
Amsterdam;151510
Tokyo;191680
Stockholm;173030
Paris;192880
London;111340
Paris;157230
Ottawa;178210
Paris;194840
Tokyo;174740
London;169210
Berlin;194430
Canberra;145060
Washington;123630
Canberra;135110
Tokyo;168490
Ottawa;143010
 Bern ;152650
Berlin;170650
Bern;107460
Ottawa;117760
Ottawa;162480
 Canberra ;188040
Seoul;165950
Amsterdam;189250
Bern;183460
Ottawa;131360
Stockholm;101660
Canberra;175570
;188610
Bern;187900
Canberra;107180
Paris;197310
Singapore;100800
Berlin;175690
Seoul;118490
Amsterdam;176410
Paris;125530
Seoul;173810
canberra;180330
london;117020
Bern;128520
Canberra;153500
Ottawa;117800
London;157380
London;133520
Berlin;154340
Washington;155870
Stockholm;142130
Stockholm;111590
Amsterdam;156800
Stockholm;118110
Tokyo;126670
Washington;110520
Canberra;118440
Amsterdam;175820
Washington;118620
Paris;138480
Singapore;197550
Tokyo;176400
Amsterdam;141650
Tokyo;198240
Bern;100050
London;161080
Canberra;170050
 Amsterdam ;153480
Bern;188200
Bern;153220
Tokyo;110870
Singapore;127800
 Tokyo ;177310
Seoul;103480
Paris;103660
 Paris ;157400
Seoul;195590
Amsterdam;184180
Bern;169950
Stockholm;182070
Washington;127830
Ottawa;142070
London;115140
Tokyo;153720
Tokyo;194440
Singapore;137540
STOCKHOLM;100470
Tokyo;181990
BERN;118820
Stockholm;178060
Bern;156250
London;126540
BERLIN;127940
Tokyo;186240
Ottawa;123250
Stockholm;171330
Berlin;166660
Seoul;196190
Ottawa;186940
Singapore;148490
Tokyo;191570
Tokyo;185320
Washington;125580
Stockholm;121550
Paris;161640
Stockholm;118600
Seoul;102040
Seoul;136740
Berlin;133770
Stockholm;197340
Bern;109150
Amsterdam;136100
Amsterdam;183530
Tokyo;148920
Amsterdam;194710
Amsterdam;125560
Bern;136040
Tokyo;180420
Tokyo;113210
Tokyo;171650
;194020
London;181220
London;148180
London;142790
Singapore;134480
Canberra;150040
amsterdam;169010
Singapore;194790
 Ottawa ;198330
Stockholm;194000
Singapore;149110
Stockholm;195280
Seoul;120650
Tokyo;122870
Paris;172690
Amsterdam;115530
Amsterdam;145100
Ottawa;174750
Amsterdam;176270
Singapore;164620
Canberra;182220
Singapore;186140
Ottawa;186760
Paris;123990
Amsterdam;170240
Bern;119160
Ottawa;190990
Berlin;145750
Ottawa;137490
Canberra;141990
Washington;110660
Berlin;146040
Seoul;140530
Tokyo;180890
Paris;102070
Ottawa;118550
Berlin;155100
London;150700
Stockholm;149320
Amsterdam;112990
Singapore;135420
Stockholm;198990
Berlin;186850
Tokyo;172100
Seoul;100920
Stockholm;104820
Berlin;152300
Canberra;109130
Canberra;135150
Bern;191560
Berlin;165520
OTTAWA;138160
London;159880
Berlin;161970
Washington;186470
Singapore;166870
Berlin;135930
Tokyo;178010
Bern;123920
Washington;145760
Ottawa;156600
Singapore;148670
TOKYO;147310
London;111140
Canberra;142490
Paris;174310
Berlin;101880
Amsterdam;103600
Seoul;107860
Amsterdam;141440
Tokyo;193930
Seoul;189340
Singapore;104770
Amsterdam;140630
Tokyo;155120
 Tokyo ;143610
Amsterdam;156340
Tokyo;177290
Seoul;138400
Seoul;178900
Ottawa;180160
amsterdam;186750
Ottawa;131440
Amsterdam;150230
Tokyo;195610
Washington;104720
Bern;170800
Bern;102830
Ottawa;139340
Ottawa;188450
Amsterdam;143560
Singapore;142140
London;168970
Berlin;198640
Canberra;183660
paris;142480
London;191830
London;171560
;154770
Berlin;171930
Bern;166180
Washington;142210
Singapore;138210
Seoul;110470
Washington;136500
London;106030
Seoul;115910
 Tokyo ;107410
Amsterdam;135250
Stockholm;160250
Paris;183540
Amsterdam;147390
Seoul;124460
Seoul;173110
Bern;188660
Singapore;155750
Washington;189400
Singapore;178410
Berlin;171750
Ottawa;198140
Singapore;186630
;137890
;126530
Washington;197860
Paris;194180
Tokyo;110340
Ottawa;194350
Tokyo;148600
Tokyo;103100
Tokyo;105450
Seoul;186370
Berlin;140300
Ottawa;170810
Berlin;188540
 Tokyo ;124530
Paris;130670
London;164600
Bern;176310
Seoul;164290
Bern;129220
Bern;117620
Paris;169230
London;154700
Tokyo;108010
Berlin;178990
Ottawa;127490
Berlin;170600
Amsterdam;102490
Bern;133190
Bern;192690
London;180850
 Bern ;103840
Ottawa;156490
Singapore;126440
Stockholm;141960
Washington;158150
Seoul;199620
Ottawa;150560
;126380
Berlin;158930
 Amsterdam ;143770
London;151060
Canberra;120330
Stockholm;172700
Amsterdam;131010
Bern;110380
Stockholm;144230
Singapore;116210
Amsterdam;178540
Paris;132590
Paris;193710
Ottawa;113740
Ottawa;145270
Amsterdam;193740
Singapore;148570
Bern;166770
Bern;101580
Tokyo;119460
Amsterdam;170520
Canberra;163690
London;124060
Tokyo;147840
Tokyo;197470
Singapore;134000
Bern;193360
Bern;173320
London;182040
 Ottawa ;188680
Singapore;136280
Paris;193040
Paris;117780
Seoul;125840
Paris;105980
Paris;181650
Stockholm;181250
Ottawa;183900
Washington;195480
Paris;138510
London;125810
Amsterdam;129610
Singapore;169570
Berlin;103300
Seoul;182430
Amsterdam;144990
Ottawa;174260
